Employee ID,Name,Role,Department,Wage Rate
E08023,Emily Obrien,Engineer,Logistics,16.03
E08024,Michael Wilkerson,Operator,QA,23.77
E08025,Krystal Anderson,Supervisor,Packaging,14.46
E08026,Stephanie Mitchell,Engineer,Maintenance,19.65
E08027,Mark Davis,Operator,Packaging,29.65
E08028,Shannon Brooks,Technician,Logistics,32.83
E08029,Molly Osborne,Technician,Maintenance,43.34
E08030,Samantha Mitchell,Engineer,Maintenance,20.07
E08031,Sarah Phillips,Technician,Assembly,41.37
E08032,Tiffany Gallegos,Engineer,QA,49.27
E08033,Kathy Thomas,Engineer,QA,47.21
E08034,Julie Morris,Engineer,QA,15.26
E08035,Rick Lewis,Operator,Logistics,27.28
E08036,Carrie Fowler,Supervisor,QA,36.23
E08037,Cynthia Nguyen,Operator,QA,12.85
E08038,Amber Jones,Technician,Packaging,25.99
E08039,Cory Young,Operator,Packaging,46.29
E08040,Phillip Marshall,Technician,Packaging,44.22
E08041,Mary Thompson,Technician,Packaging,11.91
E08042,Dana Gross,Engineer,Assembly,40.87
E08043,John Wiley,Supervisor,Packaging,40.91
E08044,Mr. Thomas Garcia DVM,Operator,Logistics,12.82
E08045,Kathleen Kim,Operator,Packaging,36.18
E08046,Joe Wolf,Engineer,Logistics,40.34
E08047,Clifford Johnson,Operator,Logistics,18.11
E08048,Jermaine Sandoval,Supervisor,Assembly,39.39
E08049,Timothy Smith,Supervisor,Maintenance,44.6
E08050,Madison Nielsen,Supervisor,Maintenance,31.51
E08051,Daniel Alvarez,Supervisor,QA,17.07
E08052,Linda Bell,Supervisor,QA,47.48
E08053,Katherine Evans,Supervisor,Maintenance,28.19
E08054,Jill Burke,Operator,Assembly,40.24
E08055,Ariel Morris,Engineer,Logistics,42.37
E08056,Karla Anderson,Technician,Logistics,36.82
E08057,Cheyenne Esparza,Operator,Assembly,16.07
E08058,Patrick Dillon,Supervisor,Logistics,46.94
E08059,Stephen Bryan,Operator,Packaging,43.78
E08060,Melissa Torres,Engineer,QA,33.48
E08061,Brittany Soto,Technician,Packaging,32.19
E08062,April Byrd,Supervisor,Packaging,23.24
E08063,Richard Galvan,Supervisor,Packaging,46.82
E08064,Sean Ewing,Operator,Logistics,31.51
E08065,George Rodriguez,Operator,Packaging,31.77
E08066,Aaron Henry,Supervisor,Packaging,34.95
E08067,Jason Roberts,Supervisor,Assembly,25.67
E08068,Alejandro Ramirez,Supervisor,Assembly,23.05
E08069,Christopher Harrell Jr.,Engineer,QA,40.99
E08070,Cody Kennedy,Supervisor,Maintenance,40.3
E08071,Margaret Thornton,Operator,Packaging,33.55
E08072,Jonathan Wade,Engineer,Logistics,36.74
E08073,Ronald Wallace,Operator,QA,34.1
E08074,Joshua Macias,Supervisor,QA,28.31
E08075,Roger Schultz,Supervisor,Assembly,42.8
E08076,Lydia James,Engineer,Assembly,15.85
E08077,Anthony Mitchell,Operator,QA,41.62
E08078,Aaron Anderson,Supervisor,Logistics,19.61
E08079,Marvin Lyons,Supervisor,Logistics,13.86
E08080,Scott Saunders,Operator,QA,47.61
E08081,Jason Romero,Supervisor,Assembly,34.43
E08082,Jennifer Johnson,Technician,Packaging,34.7
E08083,Evan Gutierrez,Engineer,Logistics,46.58
E08084,Michelle Ayala,Supervisor,Assembly,18.75
E08085,Lisa Conrad,Operator,Logistics,30.41
E08086,Brandi Bartlett,Engineer,Maintenance,49.98
E08087,Devin Harris PhD,Technician,QA,25.16
E08088,Jimmy Warren,Operator,Logistics,46.27
E08089,Daniel Dawson,Operator,Logistics,37.63
E08090,Jordan Garcia,Supervisor,QA,35.78
E08091,William Clayton,Technician,Assembly,15.64
E08092,Edward Jones,Technician,QA,40.81
E08093,Darin Nichols,Engineer,QA,13.15
E08094,Teresa Wolf,Technician,QA,16.91
E08095,Nicole Nguyen,Supervisor,Packaging,42.3
E08096,John Warren,Operator,QA,29.68
E08097,Jennifer Davis,Supervisor,QA,30.47
E08098,Brianna Gonzalez,Technician,Assembly,31.73
E08099,Tina Wright,Operator,QA,17.46
E08100,Richard Dixon,Engineer,QA,19.45
E08101,Elizabeth Chen,Supervisor,Maintenance,45.94
E08102,Ruth Clark,Engineer,Logistics,31.03
E08103,Kelly Fuentes,Technician,Maintenance,31.61
E08104,David Robinson,Supervisor,QA,16.87
E08105,Eddie Hill,Supervisor,Packaging,41.84
E08106,Sean Williams,Engineer,QA,39.58
E08107,Dakota Schmidt,Supervisor,Logistics,18.0
E08108,Cynthia Harris,Operator,Packaging,30.86
E08109,Johnny Little,Operator,QA,45.65
E08110,Daniel Miller,Engineer,Assembly,13.81
E08111,Frank Hughes,Engineer,Packaging,34.59
E08112,Benjamin Peterson,Engineer,QA,34.8
E08113,Jordan Jordan,Technician,Packaging,12.77
E08114,David Burton,Engineer,Assembly,38.1
E08115,Brittany Phillips,Supervisor,Logistics,13.09
E08116,Brian Harrison,Supervisor,Packaging,20.28
E08117,Stacey Stafford,Operator,Assembly,46.82
E08118,Dana Wong,Technician,Assembly,38.64
E08119,Phillip Burns,Operator,Logistics,24.26
E08120,Krystal Chen,Supervisor,Logistics,25.22
E08121,Mr. Kenneth Silva,Engineer,Assembly,10.38
E08122,John Rose,Engineer,QA,11.45
E08123,Jesse Smith,Operator,Maintenance,45.32
E08124,Christopher Hendrix,Technician,Packaging,14.45
E08125,Francisco Callahan,Technician,Packaging,40.81
E08126,Bonnie Turner MD,Technician,Maintenance,13.66
E08127,Travis Perkins,Technician,Maintenance,32.77
E08128,Jason Hendricks,Engineer,Maintenance,17.91
E08129,Alfred Baker,Supervisor,Logistics,48.06
E08130,Kevin Campbell,Operator,Assembly,48.99
E08131,Shaun Clark,Supervisor,Logistics,24.34
E08132,Felicia King,Supervisor,QA,42.86
E08133,Rachel Parker,Operator,Packaging,21.43
E08134,Mark Ibarra,Engineer,Maintenance,39.97
E08135,Jennifer Johnson,Engineer,Assembly,17.06
E08136,Michael Mccall,Technician,Maintenance,35.58
E08137,Andrea Hinton,Engineer,Packaging,48.24
E08138,Stephen Wilson,Supervisor,Maintenance,17.31
E08139,Dale Bernard,Engineer,Assembly,16.57
E08140,Breanna Jones,Supervisor,QA,27.85
E08141,Alexandra Taylor,Technician,Logistics,48.35
E08142,Justin Peterson,Engineer,Packaging,27.8
E08143,Stacy Bennett,Technician,Maintenance,18.39
E08144,Michael Gilmore,Engineer,Packaging,11.14
E08145,Jennifer Valenzuela,Technician,Assembly,24.53
E08146,Mark Contreras,Supervisor,QA,39.45
E08147,Karl Harris,Engineer,Assembly,21.5
E08148,Kerry Koch,Supervisor,Packaging,28.0
E08149,Christy Jacobs,Operator,QA,17.42
E08150,Robert Moore,Operator,Logistics,38.22
E08151,Kathy Hogan,Supervisor,Assembly,27.61
E08152,Mark Berry,Engineer,Maintenance,13.73
E08153,Timothy Barnett,Technician,Maintenance,23.25
E08154,Elizabeth Rollins,Technician,Maintenance,38.92
E08155,Amanda Myers,Engineer,QA,36.78
E08156,Olivia Johnson,Engineer,QA,40.54
E08157,Amy Rose,Technician,Packaging,46.32
E08158,Howard Peters,Operator,QA,30.8
E08159,Brett Montoya,Operator,Maintenance,15.51
E08160,Martha Brown,Operator,Packaging,29.54
E08161,Denise Bush DVM,Operator,Assembly,10.17
E08162,Gary Gordon,Supervisor,QA,31.52
E08163,Antonio Vasquez,Technician,Assembly,46.97
E08164,Jeffery Oliver,Supervisor,Packaging,49.33
E08165,Catherine Williams,Technician,Logistics,48.96
E08166,Anthony Haynes,Technician,QA,18.73
E08167,Rhonda Collins,Operator,Maintenance,37.33
E08168,Christina Carpenter,Supervisor,Packaging,21.82
E08169,William Mora PhD,Engineer,QA,21.83
E08170,William Johnson,Supervisor,Maintenance,25.98
E08171,Lori Davis,Technician,Maintenance,36.23
E08172,Melissa Matthews,Technician,Packaging,15.55
E08173,Mary Mcclain,Operator,Logistics,33.33
E08174,Debra Williams,Engineer,Logistics,43.96
E08175,Michael Williams,Engineer,QA,35.41
E08176,Ms. Victoria Smith,Technician,Maintenance,30.39
E08177,Kelly Green,Operator,Maintenance,22.07
E08178,Ashley Sparks,Operator,Maintenance,17.05
E08179,Dwayne Daniels,Technician,QA,16.23
E08180,Sandra Brooks,Technician,Maintenance,26.69
E08181,Anthony Mason,Operator,Logistics,37.79
E08182,Brent Kelly,Engineer,Maintenance,27.32
E08183,Morgan Wagner,Technician,Assembly,36.32
E08184,Michael Franco,Engineer,QA,49.08
E08185,Sara Hill,Operator,Packaging,47.9
E08186,Antonio Jennings,Supervisor,QA,22.76
E08187,Stephen Jordan,Engineer,Maintenance,27.45
E08188,Philip Jones,Engineer,Maintenance,14.86
E08189,Catherine Jones,Supervisor,Logistics,24.56
E08190,Laura Jones,Supervisor,Logistics,41.8
E08191,Justin Patel,Technician,Maintenance,43.77
E08192,David Martinez,Operator,Maintenance,12.19
E08193,Jessica Peterson,Engineer,QA,31.76
E08194,Jamie Dalton,Operator,Logistics,38.01
E08195,Steven Hicks,Operator,Assembly,35.2
E08196,Sean Beard,Engineer,Logistics,37.71
E08197,Sarah Barton,Technician,Maintenance,49.11
E08198,Kelly Parrish,Supervisor,Packaging,14.52
E08199,Jermaine Reyes,Technician,Packaging,38.79
E08200,Tara Taylor,Operator,Logistics,43.53
E08201,Austin Sandoval,Supervisor,QA,42.2
E08202,Marilyn Miller,Operator,Maintenance,33.86
E08203,Kristen Hardy,Supervisor,Maintenance,39.74
E08204,Peter Phillips,Supervisor,Logistics,16.13
E08205,Christopher Jackson,Engineer,Logistics,35.04
E08206,Nicole Francis,Technician,Assembly,25.84
E08207,Robert Peters,Technician,Assembly,38.64
E08208,Paul Weiss,Engineer,Assembly,43.19
E08209,Jessica Martin,Technician,Packaging,29.83
E08210,Nathan Pittman,Supervisor,Logistics,11.37
E08211,Erin Davis,Supervisor,Assembly,24.7
E08212,Kelly Vance,Operator,Maintenance,31.11
E08213,Jamie Calderon,Operator,Packaging,12.92
E08214,Tanya Cruz,Engineer,Assembly,13.79
E08215,Travis Obrien,Operator,Assembly,19.06
E08216,Megan Ward,Operator,Maintenance,44.36
E08217,Christina Williams,Technician,Maintenance,35.32
E08218,Christopher Nichols,Engineer,Maintenance,39.35
E08219,Brian Wilson,Engineer,Packaging,40.93
E08220,Dustin King,Technician,QA,36.2
E08221,Sarah Garcia,Supervisor,Assembly,34.08
E08222,Nicole Washington,Engineer,Assembly,31.57
E08223,Chloe Durham,Engineer,Assembly,40.3
E08224,Mandy Johnson,Technician,QA,33.9
E08225,Jordan Cruz,Technician,Assembly,29.86
E08226,Karl Taylor,Technician,Assembly,40.24
E08227,William Wright,Engineer,Logistics,20.24
E08228,Wendy Clark,Operator,Assembly,11.12
E08229,Sharon Powers,Engineer,QA,45.75
E08230,Dustin Robertson,Engineer,QA,48.79
E08231,Mrs. Alicia Mckinney,Operator,Assembly,37.38
E08232,Shawn Weeks,Operator,Maintenance,41.59
E08233,Mr. Brian Williams,Engineer,Assembly,11.66
E08234,Wesley Singh,Technician,Packaging,16.03
E08235,Michael Werner,Technician,QA,44.94
E08236,Gary Castillo,Supervisor,Packaging,26.97
E08237,Scott Evans,Engineer,Maintenance,11.27
E08238,Shelia Stewart PhD,Operator,Assembly,17.47
E08239,Kathleen Edwards,Engineer,Assembly,32.75
E08240,Heather Russell,Technician,Logistics,30.73
E08241,Michael Castaneda,Technician,Packaging,19.22
E08242,Jennifer Carter,Operator,Assembly,48.92
E08243,Joyce Bush,Operator,QA,40.02
E08244,Evelyn Brooks,Supervisor,Logistics,38.4
E08245,James Ruiz,Technician,Assembly,34.15
E08246,Billy Lamb,Operator,Maintenance,40.87
E08247,Shawn Williams,Supervisor,QA,14.83
E08248,Tiffany Malone,Technician,Packaging,46.32
E08249,Beth Brown PhD,Operator,QA,42.16
E08250,Nathan Fritz,Technician,QA,47.69
E08251,Krystal Hubbard,Engineer,Packaging,14.03
E08252,Richard Roberson,Engineer,Packaging,10.17
E08253,Brett Lewis,Technician,Packaging,41.48
E08254,Veronica Hutchinson,Engineer,Assembly,49.43
E08255,Steven Davis,Engineer,Maintenance,39.5
E08256,David Bauer,Technician,Logistics,47.21
E08257,Janice Hansen,Supervisor,QA,27.44
E08258,Scott Carter,Operator,Maintenance,18.7
E08259,Alexander Williams,Operator,Packaging,46.16
E08260,Kara Chandler,Operator,Maintenance,10.15
E08261,Albert Evans,Operator,Assembly,33.24
E08262,Sara Ortiz,Operator,Assembly,37.53
E08263,Katherine Gross,Engineer,Logistics,11.93
E08264,Alexandra Guzman,Operator,Logistics,46.5
E08265,Allison Mcdaniel MD,Operator,QA,46.62
E08266,Shawn Perry,Supervisor,QA,48.28
E08267,Douglas Wilson,Technician,QA,42.61
E08268,Marie Jackson,Technician,Maintenance,28.54
E08269,Travis Gonzales,Technician,QA,31.74
E08270,Calvin Miller,Operator,Packaging,40.67
E08271,Bradley Freeman,Supervisor,Assembly,30.48
E08272,Toni Wells,Technician,Maintenance,34.26
E08273,Brittany Morton,Supervisor,Maintenance,43.91
E08274,Ronald Johnson,Technician,Assembly,14.53
E08275,Paul Osborne,Operator,Assembly,46.41
E08276,Jacqueline Lopez,Operator,Logistics,19.92
E08277,Mr. Jared Rocha,Operator,Packaging,10.94
E08278,Edwin Roth,Technician,Packaging,10.97
E08279,Brandi Gibson,Operator,Logistics,45.65
E08280,Charles Ellis,Engineer,QA,38.85
E08281,Holly Gonzales,Engineer,Packaging,44.97
E08282,Kimberly Moreno,Engineer,QA,31.09
E08283,Denise Cooper,Operator,Maintenance,32.69
E08284,Edward Simmons,Engineer,Assembly,15.7
E08285,Thomas Williams,Operator,Packaging,48.09
E08286,Scott Wright,Operator,Packaging,25.21
E08287,Teresa Chase,Engineer,Logistics,31.63
E08288,Lindsey Meyers,Technician,Logistics,23.09
E08289,Carrie Bowen,Technician,Assembly,19.4
E08290,Richard Warner,Technician,Maintenance,30.88
E08291,Elijah Diaz,Operator,Packaging,30.57
E08292,Debbie Smith,Technician,Logistics,49.22
E08293,Elizabeth Briggs,Supervisor,Packaging,31.85
E08294,Wayne Evans,Engineer,QA,41.78
E08295,Dustin Mccall,Operator,Maintenance,41.91
E08296,Rodney Thomas,Engineer,QA,35.91
E08297,Robert Gonzalez,Engineer,Packaging,20.96
E08298,Glenn Nunez,Engineer,Maintenance,44.59
E08299,Mike Stokes,Technician,Assembly,33.06
E08300,Jill Dixon,Supervisor,Packaging,46.36
E08301,Charlotte Rodriguez,Engineer,Assembly,12.05
E08302,Bill Johnson,Supervisor,QA,12.61
E08303,George Delgado,Technician,Logistics,41.04
E08304,Sarah Reese,Supervisor,Logistics,14.88
E08305,Rebecca Logan,Technician,Maintenance,25.5
E08306,Laura Johnson,Technician,Packaging,18.98
E08307,Samantha Hubbard,Technician,QA,29.65
E08308,Michelle Wright,Technician,QA,17.13
E08309,Eric Lester,Operator,Assembly,45.3
E08310,Deanna Doyle,Engineer,Assembly,47.66
E08311,Darren Taylor,Supervisor,Logistics,33.17
E08312,Mr. Jeffrey Watkins,Technician,Packaging,17.8
E08313,Trevor Benson,Operator,Logistics,38.07
E08314,Rebecca Velasquez,Operator,Assembly,40.01
E08315,Nicole Wise,Operator,Assembly,24.11
E08316,Daniel Young,Technician,Assembly,24.47
E08317,Alison Sims,Engineer,Maintenance,27.23
E08318,David Powell,Supervisor,Logistics,12.05
E08319,Johnny Craig,Technician,Maintenance,25.87
E08320,Thomas Sparks,Technician,Packaging,20.74
E08321,Mr. Lucas Duncan,Engineer,Packaging,20.73
E08322,Craig Sanchez,Operator,Assembly,15.65
E08323,Matthew Williams,Engineer,QA,27.89
E08324,Karina Taylor,Technician,Maintenance,26.9
E08325,Christina Jackson,Engineer,Assembly,16.87
E08326,Brenda Lopez,Operator,Packaging,21.31
E08327,Wayne Patterson,Operator,Logistics,12.47
E08328,Kelsey Carter,Engineer,Maintenance,23.33
E08329,Dr. Erin Hill,Engineer,Assembly,19.12
E08330,Scott Bailey,Operator,QA,30.73
E08331,Zachary Robinson MD,Technician,Maintenance,19.53
E08332,Lisa French,Operator,QA,28.55
E08333,Jillian Garcia,Supervisor,Logistics,42.76
E08334,Rebecca Torres,Engineer,Assembly,37.18
E08335,Whitney Scott,Engineer,QA,27.75
E08336,Amy Hopkins,Operator,Logistics,13.63
E08337,Christopher Carroll,Operator,Logistics,10.53
E08338,Brandi Madden,Engineer,Maintenance,38.47
E08339,Douglas Nguyen,Supervisor,Logistics,18.75
E08340,Charles Smith,Operator,Packaging,44.62
E08341,Susan Holmes,Operator,QA,13.25
E08342,Ashley Suarez,Engineer,Logistics,32.15
E08343,Stacy Sullivan,Operator,Packaging,29.32
E08344,James Watts,Technician,Packaging,40.86
E08345,Lynn Thompson,Operator,Packaging,45.73
E08346,Mackenzie Pitts,Engineer,QA,23.63
E08347,Danielle Thomas DDS,Operator,Assembly,11.49
E08348,Vernon Williams,Supervisor,Logistics,17.34
E08349,Edward Ford,Operator,QA,15.71
E08350,Lisa Mckenzie,Operator,QA,13.7
E08351,Billy Garza,Engineer,Maintenance,21.15
E08352,Samuel Krause,Technician,Assembly,33.17
E08353,Karen Day,Supervisor,QA,26.97
E08354,Destiny Everett,Supervisor,Maintenance,44.45
E08355,John Walker,Operator,Assembly,28.79
E08356,Hannah Owens,Engineer,Assembly,21.5
E08357,Lori Martinez,Supervisor,Logistics,47.79
E08358,Paige Wu,Technician,Logistics,10.77
E08359,Dr. Michael Cunningham,Supervisor,Packaging,35.86
E08360,Michelle Jenkins,Technician,QA,16.28
E08361,Claudia Fletcher,Technician,Maintenance,30.07
E08362,Michael Rocha,Engineer,Packaging,46.92
E08363,Michael Bishop,Technician,Logistics,17.76
E08364,Laura Green,Supervisor,Maintenance,22.35
E08365,Jose Vaughn,Operator,Assembly,23.83
E08366,Brandon Fields,Engineer,Packaging,48.0
E08367,Miss Amanda Moran MD,Engineer,Packaging,35.47
E08368,Eric King,Engineer,Packaging,20.24
E08369,Denise Cole,Engineer,Maintenance,39.47
E08370,April Sanders,Technician,Packaging,17.34
E08371,Jesse Robertson,Engineer,Logistics,16.84
E08372,Connie Hayes,Technician,Maintenance,20.12
E08373,Heather Murray,Engineer,Packaging,47.78
E08374,John Robinson,Engineer,Packaging,19.09
E08375,Brandon Vargas,Operator,Maintenance,36.9
E08376,Kathy Contreras,Operator,Packaging,30.58
E08377,Mr. Walter Williams Jr.,Engineer,QA,15.68
E08378,Lauren Cox,Technician,Maintenance,38.05
E08379,Tina Cardenas,Engineer,QA,24.6
E08380,Logan Blackwell,Engineer,Maintenance,45.72
E08381,Joseph Cruz,Engineer,Assembly,10.62
E08382,Jacob Carter,Engineer,QA,24.45
E08383,Michael Parks,Operator,Maintenance,25.27
E08384,Jennifer Scott,Technician,Logistics,34.65
E08385,Douglas Mendoza,Technician,Maintenance,33.37
E08386,Robert Osborne,Engineer,Packaging,38.18
E08387,Cynthia Montes,Technician,Assembly,48.84
E08388,Wesley Johnson,Supervisor,QA,45.52
E08389,Matthew Kline,Supervisor,Maintenance,20.87
E08390,Pamela Schmidt,Operator,Assembly,22.88
E08391,Joseph Acosta,Technician,Maintenance,23.29
E08392,Annette Medina,Engineer,Logistics,43.38
E08393,Danielle Kent,Engineer,Logistics,10.05
E08394,Robert Garcia,Operator,Maintenance,13.77
E08395,Kim Curtis,Supervisor,QA,13.51
E08396,Jordan Rivera,Engineer,Maintenance,16.75
E08397,Daniel Johnson,Supervisor,QA,32.16
E08398,Matthew Wilkerson,Supervisor,Logistics,16.05
E08399,Gabrielle Drake,Supervisor,QA,42.12
E08400,Jeanette Terry MD,Supervisor,QA,42.57
E08401,Rebecca Hampton,Engineer,Logistics,23.89
E08402,Vicki Johnson,Technician,QA,18.59
E08403,Angela Meyer,Technician,QA,15.75
E08404,Michael Livingston,Engineer,Maintenance,31.43
E08405,Patrick Aguilar,Engineer,Maintenance,29.48
E08406,Linda Sellers,Supervisor,Assembly,10.24
E08407,Jesus Stein,Technician,QA,22.31
E08408,Troy Chavez Jr.,Engineer,Packaging,30.03
E08409,Patricia Cannon,Supervisor,Logistics,16.11
E08410,Kristopher Daniels,Engineer,Packaging,21.01
E08411,Eric Summers,Operator,Packaging,39.59
E08412,Terry Hunter,Operator,Assembly,25.39
E08413,Thomas Daniels,Operator,Packaging,16.81
E08414,Michael Lawrence,Supervisor,QA,41.82
E08415,Kyle Miller,Supervisor,Assembly,35.45
E08416,Daniel Stephenson,Engineer,Maintenance,35.07
E08417,Tracy Smith,Supervisor,QA,13.26
E08418,Theresa Gonzalez,Engineer,Packaging,26.4
E08419,Michael Mendoza,Engineer,Packaging,19.71
E08420,Joseph Franklin,Technician,Maintenance,33.87
E08421,Blake Perry,Operator,Assembly,12.25
E08422,George York,Supervisor,Maintenance,37.05
E08423,Joseph Chan,Engineer,QA,33.65
E08424,Jennifer Carpenter,Engineer,Packaging,25.32
E08425,Lindsay Reynolds,Engineer,Maintenance,26.5
E08426,Sarah Benitez,Engineer,Logistics,28.43
E08427,Cassandra Hernandez,Operator,Assembly,19.2
E08428,Linda Perkins,Engineer,Maintenance,28.07
E08429,Andrea Johnson,Supervisor,Maintenance,26.66
E08430,Morgan Jensen,Engineer,Maintenance,38.51
E08431,Kathy Spencer,Supervisor,Logistics,28.25
E08432,Nathaniel Newton,Supervisor,Logistics,31.95
E08433,Jason Smith,Supervisor,Logistics,29.37
E08434,Dawn Hammond,Operator,Maintenance,35.87
E08435,Jermaine Thomas,Operator,Logistics,22.49
E08436,Bradley Davidson,Technician,QA,12.68
E08437,Cheryl Dalton,Technician,Packaging,19.61
E08438,Justin Morgan,Engineer,Packaging,38.96
E08439,Sarah Arellano,Technician,Logistics,20.11
E08440,William Williamson,Operator,Maintenance,41.37
E08441,Michael Richardson,Supervisor,Logistics,23.11
E08442,Kayla Barrett,Operator,Packaging,14.05
E08443,Robin Vaughn,Technician,Logistics,18.48
E08444,Jill Pennington,Technician,Maintenance,38.21
E08445,Melissa Fischer,Operator,Maintenance,43.26
E08446,Sandy Kennedy,Operator,Logistics,46.35
E08447,Edwin Cobb,Technician,Assembly,27.78
E08448,Claire Torres,Supervisor,Assembly,37.17
E08449,Dylan Robinson,Supervisor,Assembly,28.06
E08450,Martin Taylor,Operator,QA,34.51
E08451,Pamela Harrell,Operator,Assembly,31.58
E08452,Anthony Chapman,Operator,Packaging,33.54
E08453,Deborah Rosario,Operator,Assembly,13.19
E08454,Katherine Hughes,Technician,Logistics,11.22
E08455,Dawn Neal,Supervisor,QA,25.95
E08456,Brian Riley,Supervisor,Maintenance,34.88
E08457,Vanessa Richards,Operator,QA,20.47
E08458,Joseph Ortega,Technician,Assembly,21.33
E08459,Carl Mcclain,Technician,Assembly,44.73
E08460,James Underwood,Engineer,QA,49.09
E08461,Brian Bird,Supervisor,Maintenance,47.59
E08462,Michael Turner,Technician,Maintenance,28.64
E08463,Joshua Foster,Technician,Assembly,36.45
