Order ID,Customer Name,Label Type,Customizations,Quantity,Order Date,Due Date
O007853,Gary Alvarez,Type A,"color=Black, size=Small, logo=Yes",62,2023-09-28,2023-10-05
O007854,Jacob Chaney,Type A,"color=Black, size=Large, logo=No",474,2023-09-07,2023-09-26
O007855,David Fischer,Type C,"color=Red, size=Small, logo=No",230,2023-07-03,2023-07-08
O007856,Megan Walker,Type D,"color=Yellow, size=Medium, logo=No",914,2023-12-09,2023-12-23
O007857,Eric Fisher,Type B,"color=Yellow, size=Small, logo=Yes",890,2023-11-14,2023-12-06
O007858,Lee Shelton,Type A,"color=Black, size=Medium, logo=Yes",693,2023-08-03,2023-08-22
O007859,Michael Clark Jr.,Type C,"color=Yellow, size=Small, logo=No",667,2023-12-12,2024-01-06
O007860,Maria Garcia,Type D,"color=Green, size=Large, logo=Yes",146,2023-07-14,2023-07-28
O007861,Courtney White,Type B,"color=Green, size=Large, logo=No",561,2023-07-28,2023-08-27
O007862,Faith Norton,Type D,"color=Yellow, size=Small, logo=Yes",817,2023-09-23,2023-10-04
O007863,Jennifer Rodgers,Type D,"color=Yellow, size=Small, logo=No",692,2023-07-19,2023-08-09
O007864,Abigail Gutierrez,Type B,"color=Black, size=Large, logo=Yes",181,2023-02-26,2023-03-17
O007865,Alexander Moore,Type A,"color=Black, size=Large, logo=No",169,2023-08-31,2023-09-03
O007866,Andrew Hughes,Type C,"color=Blue, size=Small, logo=No",308,2023-04-16,2023-05-12
O007867,Lisa Wilson,Type D,"color=Red, size=Large, logo=Yes",44,2023-01-09,2023-01-14
O007868,Bill Vaughn,Type D,"color=Green, size=Large, logo=Yes",573,2023-06-02,2023-06-28
O007869,Michael Williams,Type C,"color=Blue, size=Medium, logo=Yes",996,2023-06-12,2023-07-01
O007870,Tyler Howell,Type C,"color=Green, size=Large, logo=No",739,2023-01-21,2023-01-27
O007871,Bruce Holland,Type A,"color=Blue, size=Small, logo=No",304,2023-07-04,2023-07-31
O007872,Melissa Hubbard,Type A,"color=Black, size=Medium, logo=Yes",648,2023-07-25,2023-08-20
O007873,Tyler James,Type A,"color=Yellow, size=Large, logo=No",78,2023-12-10,2023-12-23
O007874,Marie Franco,Type C,"color=Yellow, size=Small, logo=No",35,2023-08-15,2023-08-23
O007875,Lorraine Smith,Type D,"color=Black, size=Small, logo=Yes",722,2023-12-28,2023-12-31
O007876,James Martinez,Type B,"color=Green, size=Medium, logo=No",118,2023-10-09,2023-10-24
O007877,Valerie Simmons,Type C,"color=Black, size=Large, logo=No",376,2023-08-11,2023-09-04
O007878,Dustin Coleman,Type A,"color=Green, size=Small, logo=Yes",195,2023-05-27,2023-06-01
O007879,Cynthia Lewis,Type B,"color=Red, size=Small, logo=No",307,2023-03-30,2023-04-17
O007880,Paul Ward,Type C,"color=Black, size=Medium, logo=Yes",804,2023-11-16,2023-12-12
O007881,Kristen Patton,Type B,"color=Blue, size=Small, logo=No",740,2023-07-29,2023-08-07
O007882,Sara Sullivan,Type D,"color=Red, size=Large, logo=Yes",942,2023-09-20,2023-10-03
O007883,Scott Tran,Type D,"color=Blue, size=Large, logo=Yes",103,2023-08-18,2023-09-16
O007884,Jacob Herrera,Type A,"color=Yellow, size=Medium, logo=No",476,2023-01-10,2023-01-11
O007885,Jared Moody,Type A,"color=Red, size=Large, logo=No",205,2023-09-03,2023-09-18
O007886,John Brown,Type A,"color=Black, size=Large, logo=No",562,2023-06-21,2023-07-11
O007887,Mary Cruz,Type C,"color=Yellow, size=Large, logo=Yes",849,2023-11-28,2023-12-20
O007888,Joseph Davis,Type A,"color=Yellow, size=Large, logo=No",813,2023-06-30,2023-07-12
O007889,Emily Lopez,Type A,"color=Blue, size=Large, logo=Yes",962,2023-01-29,2023-01-30
O007890,Richard Nunez,Type B,"color=Black, size=Large, logo=Yes",143,2023-05-04,2023-05-31
O007891,David Gill,Type B,"color=Blue, size=Large, logo=Yes",756,2023-08-12,2023-08-20
O007892,Ashley Torres,Type D,"color=Red, size=Small, logo=No",954,2023-04-17,2023-05-09
O007893,Adriana Roach,Type C,"color=Yellow, size=Medium, logo=No",732,2023-11-14,2023-11-15
O007894,Shelby Ruiz,Type D,"color=Yellow, size=Small, logo=Yes",608,2023-11-20,2023-11-24
O007895,Sandra Miles,Type D,"color=Red, size=Small, logo=Yes",581,2023-04-21,2023-04-22
O007896,Cheryl Sanchez,Type B,"color=Blue, size=Small, logo=Yes",685,2023-08-17,2023-09-16
O007897,Teresa Moody,Type D,"color=Green, size=Small, logo=No",137,2023-01-18,2023-02-14
O007898,Dawn Johnson,Type A,"color=Yellow, size=Large, logo=Yes",840,2023-08-23,2023-09-22
O007899,Jesse Smith,Type D,"color=Black, size=Large, logo=Yes",765,2023-12-08,2023-12-17
O007900,Destiny Trevino,Type B,"color=Yellow, size=Large, logo=No",278,2023-07-06,2023-08-04
O007901,Paige Buck,Type D,"color=Red, size=Medium, logo=No",923,2023-04-21,2023-05-19
O007902,Carlos Griffin,Type B,"color=Red, size=Large, logo=No",521,2023-11-01,2023-11-15
O007903,Desiree Boyle,Type B,"color=Blue, size=Medium, logo=No",284,2023-04-18,2023-05-06
O007904,Tom Berry,Type A,"color=Black, size=Large, logo=Yes",966,2023-06-29,2023-07-17
O007905,Kristen Smith,Type B,"color=Green, size=Large, logo=Yes",826,2023-06-08,2023-06-09
O007906,Daniel Reed,Type D,"color=Blue, size=Large, logo=No",285,2023-10-26,2023-10-28
O007907,Linda Martinez,Type C,"color=Green, size=Large, logo=Yes",731,2023-09-04,2023-09-05
O007908,Michael Walker,Type C,"color=Blue, size=Small, logo=Yes",14,2023-05-02,2023-05-31
O007909,Michael Willis,Type B,"color=Red, size=Medium, logo=Yes",305,2023-02-23,2023-03-01
O007910,Joseph Weber,Type C,"color=Green, size=Large, logo=No",113,2023-04-28,2023-05-13
O007911,Seth Jones,Type C,"color=Red, size=Small, logo=No",820,2023-07-16,2023-07-23
O007912,Donna Cruz,Type D,"color=Blue, size=Large, logo=Yes",996,2023-01-12,2023-02-09
O007913,Anthony Cox,Type C,"color=Blue, size=Medium, logo=No",231,2023-08-18,2023-08-27
O007914,Lori Butler,Type C,"color=Red, size=Small, logo=Yes",637,2023-06-09,2023-07-01
O007915,Sarah Rhodes,Type C,"color=Red, size=Small, logo=Yes",537,2023-02-08,2023-03-08
O007916,Albert Spencer,Type B,"color=Black, size=Medium, logo=No",827,2023-09-11,2023-09-17
O007917,Alan Newton,Type D,"color=Green, size=Medium, logo=No",10,2023-03-21,2023-04-03
O007918,Michael Owens,Type B,"color=Black, size=Small, logo=No",882,2023-03-05,2023-03-14
O007919,Jeffery Scott,Type D,"color=Red, size=Small, logo=Yes",374,2023-10-11,2023-10-20
O007920,Kathleen Krueger,Type C,"color=Red, size=Medium, logo=Yes",934,2023-07-07,2023-07-08
O007921,Joseph Kelly,Type D,"color=Red, size=Large, logo=Yes",619,2023-01-30,2023-02-14
O007922,Joshua Sexton,Type C,"color=Green, size=Medium, logo=No",872,2023-10-15,2023-11-06
O007923,Scott Smith,Type D,"color=Black, size=Small, logo=Yes",159,2023-06-16,2023-06-28
O007924,Sean Rodriguez,Type B,"color=Green, size=Small, logo=No",499,2023-02-16,2023-02-28
O007925,Mike Vaughn,Type B,"color=Blue, size=Large, logo=No",581,2023-12-08,2024-01-03
O007926,Candace Riley,Type A,"color=Blue, size=Medium, logo=Yes",124,2023-01-17,2023-01-27
O007927,Mr. David Chan,Type B,"color=Red, size=Small, logo=No",792,2023-01-04,2023-01-25
O007928,Kelly Mcneil,Type A,"color=Green, size=Large, logo=No",487,2023-08-05,2023-08-27
O007929,Douglas Reyes,Type A,"color=Blue, size=Small, logo=No",392,2023-09-08,2023-09-20
O007930,Jennifer Stanley,Type C,"color=Red, size=Large, logo=Yes",24,2023-12-18,2024-01-02
O007931,Nicholas Little,Type C,"color=Red, size=Large, logo=No",581,2023-08-22,2023-09-13
O007932,Matthew Larson,Type C,"color=Red, size=Large, logo=Yes",182,2023-03-13,2023-03-27
O007933,Steven Lopez,Type C,"color=Blue, size=Small, logo=Yes",810,2023-03-30,2023-04-22
O007934,Julie Cox,Type D,"color=Black, size=Large, logo=Yes",261,2023-04-02,2023-04-14
O007935,Daniel Elliott,Type B,"color=Green, size=Small, logo=No",604,2023-01-25,2023-02-22
O007936,Christina Moore,Type B,"color=Green, size=Large, logo=Yes",37,2023-02-12,2023-03-08
O007937,Lisa Mullins,Type B,"color=Yellow, size=Large, logo=Yes",120,2023-07-19,2023-08-12
O007938,Brian Williams,Type D,"color=Red, size=Medium, logo=Yes",50,2023-06-06,2023-06-10
O007939,Todd Pratt,Type A,"color=Green, size=Medium, logo=Yes",464,2023-06-07,2023-06-17
O007940,Kimberly Pitts,Type A,"color=Yellow, size=Medium, logo=Yes",607,2023-05-07,2023-05-27
O007941,Christian Clark,Type B,"color=Black, size=Small, logo=No",696,2023-09-26,2023-10-20
O007942,Sheri Christian,Type C,"color=Black, size=Small, logo=Yes",757,2023-02-14,2023-02-16
O007943,Danielle Vega,Type C,"color=Green, size=Small, logo=Yes",589,2023-07-19,2023-08-04
O007944,Melinda Davila,Type C,"color=Green, size=Large, logo=Yes",612,2023-04-01,2023-04-12
O007945,Ruth Hill,Type C,"color=Blue, size=Medium, logo=Yes",764,2023-10-30,2023-11-29
O007946,Donna Ford,Type C,"color=Black, size=Large, logo=No",872,2023-06-27,2023-07-06
O007947,Jacob Snyder,Type D,"color=Yellow, size=Medium, logo=Yes",66,2023-05-28,2023-06-17
O007948,Karen Bautista,Type D,"color=Green, size=Large, logo=No",401,2023-05-05,2023-05-31
O007949,Emily Bishop,Type D,"color=Green, size=Large, logo=No",569,2023-11-12,2023-11-30
O007950,Jerome Rich,Type B,"color=Yellow, size=Large, logo=No",70,2023-04-22,2023-05-20
O007951,Gina Potter,Type A,"color=Blue, size=Small, logo=No",40,2023-11-02,2023-11-25
O007952,Emily Sawyer,Type B,"color=Black, size=Small, logo=No",729,2023-04-10,2023-04-23
O007953,Mr. Matthew Larson,Type C,"color=Red, size=Small, logo=No",511,2023-09-03,2023-09-30
O007954,Matthew Nelson,Type B,"color=Yellow, size=Large, logo=No",204,2023-09-29,2023-10-16
O007955,William Hardy,Type B,"color=Blue, size=Medium, logo=Yes",876,2023-02-09,2023-02-11
O007956,Kim Potter,Type D,"color=Red, size=Small, logo=Yes",836,2023-08-05,2023-08-30
O007957,Tiffany Rios,Type A,"color=Green, size=Small, logo=Yes",693,2023-04-08,2023-05-03
O007958,Michael Graves,Type A,"color=Red, size=Medium, logo=No",480,2023-04-24,2023-04-29
O007959,Brandon Davies,Type A,"color=Red, size=Medium, logo=No",222,2023-07-22,2023-08-11
O007960,Justin Jones,Type A,"color=Black, size=Medium, logo=No",868,2023-11-24,2023-12-22
O007961,Samantha Robinson,Type C,"color=Yellow, size=Medium, logo=Yes",342,2023-05-25,2023-06-05
O007962,Katrina Potts,Type D,"color=Blue, size=Large, logo=Yes",618,2023-06-24,2023-07-20
O007963,Lorraine Miller,Type C,"color=Black, size=Large, logo=Yes",940,2023-05-19,2023-06-13
O007964,Nichole Hansen,Type B,"color=Black, size=Medium, logo=Yes",774,2023-03-20,2023-03-23
O007965,Grant Gonzalez,Type B,"color=Red, size=Medium, logo=Yes",636,2023-12-02,2023-12-28
O007966,Christopher Johnson,Type C,"color=Yellow, size=Medium, logo=No",415,2023-11-05,2023-11-18
O007967,Denise Hill,Type B,"color=Red, size=Small, logo=Yes",427,2023-08-06,2023-08-29
O007968,Casey James,Type A,"color=Yellow, size=Large, logo=No",219,2023-09-14,2023-09-20
O007969,Sheila Smith,Type B,"color=Red, size=Large, logo=No",576,2023-02-21,2023-03-01
O007970,Jose Cunningham,Type D,"color=Black, size=Large, logo=Yes",523,2023-07-16,2023-08-11
O007971,Andrew Harrison,Type A,"color=Black, size=Small, logo=No",916,2023-07-10,2023-07-20
O007972,Toni Flores,Type A,"color=Yellow, size=Large, logo=No",988,2023-10-20,2023-10-30
O007973,Jean Pugh,Type A,"color=Blue, size=Large, logo=Yes",11,2023-08-06,2023-08-31
O007974,Karen Meyer,Type C,"color=Green, size=Small, logo=No",327,2023-03-12,2023-04-08
O007975,Jason Ayala,Type B,"color=Yellow, size=Large, logo=Yes",457,2023-11-30,2023-12-18
O007976,Destiny Patterson,Type B,"color=Green, size=Medium, logo=No",707,2023-02-24,2023-03-23
O007977,Karen West,Type D,"color=Yellow, size=Large, logo=No",820,2023-07-29,2023-08-14
O007978,Mr. Troy Hancock,Type D,"color=Black, size=Large, logo=Yes",680,2023-05-19,2023-06-12
O007979,Kevin Rodriguez,Type B,"color=Yellow, size=Small, logo=Yes",866,2023-02-14,2023-02-25
O007980,Ricardo Johnson,Type B,"color=Black, size=Large, logo=No",885,2023-11-21,2023-11-25
O007981,Danielle Miller,Type B,"color=Yellow, size=Large, logo=Yes",757,2023-02-17,2023-03-09
O007982,Donna Ross,Type B,"color=Black, size=Small, logo=Yes",151,2023-04-29,2023-05-07
O007983,Erica Ware,Type A,"color=Red, size=Small, logo=Yes",631,2023-08-09,2023-08-24
O007984,Kimberly Smith,Type B,"color=Red, size=Small, logo=No",96,2023-11-06,2023-11-07
O007985,Katrina Alvarado,Type C,"color=Red, size=Large, logo=No",562,2023-06-13,2023-06-14
O007986,Christine Harris,Type D,"color=Yellow, size=Medium, logo=Yes",961,2023-01-01,2023-01-13
O007987,Christopher Weeks,Type C,"color=Red, size=Small, logo=Yes",446,2023-01-16,2023-01-17
O007988,Jeremy Hendricks,Type A,"color=Black, size=Small, logo=No",43,2023-01-11,2023-01-19
O007989,Steve Garcia,Type D,"color=Black, size=Large, logo=No",439,2023-08-06,2023-09-02
O007990,Kaitlyn Perkins,Type C,"color=Black, size=Large, logo=No",459,2023-02-04,2023-03-06
O007991,Diana Wu,Type C,"color=Blue, size=Large, logo=Yes",803,2023-02-18,2023-02-22
O007992,Leslie Petty,Type A,"color=Blue, size=Medium, logo=Yes",355,2023-04-21,2023-05-03
O007993,Anne Cruz,Type A,"color=Blue, size=Large, logo=No",472,2023-04-25,2023-05-12
O007994,James Sharp,Type A,"color=Black, size=Medium, logo=Yes",423,2023-11-27,2023-12-14
O007995,Alyssa Jennings,Type D,"color=Red, size=Large, logo=Yes",539,2023-09-30,2023-10-05
O007996,Robert Castro,Type C,"color=Blue, size=Large, logo=No",550,2023-02-03,2023-02-09
O007997,Andrea Mills,Type B,"color=Red, size=Medium, logo=No",533,2023-10-13,2023-11-02
O007998,Chelsea Smith,Type B,"color=Blue, size=Large, logo=Yes",734,2023-03-03,2023-04-02
O007999,Michelle Erickson,Type B,"color=Yellow, size=Small, logo=No",564,2023-03-03,2023-03-09
O008000,Rebecca Frank,Type D,"color=Red, size=Large, logo=No",75,2023-10-10,2023-10-24
O008001,Jennifer Johnson,Type C,"color=Black, size=Medium, logo=Yes",139,2023-01-05,2023-01-23
O008002,Tony Flores,Type D,"color=Yellow, size=Small, logo=No",102,2023-11-13,2023-11-29
O008003,William Johnston,Type C,"color=Black, size=Large, logo=Yes",290,2023-09-07,2023-09-17
O008004,Martin Smith,Type B,"color=Yellow, size=Medium, logo=No",656,2023-03-16,2023-04-12
O008005,Joseph Collins,Type C,"color=Red, size=Small, logo=No",669,2023-01-12,2023-01-26
O008006,Bradley Gibson,Type C,"color=Red, size=Small, logo=No",275,2023-12-27,2024-01-06
O008007,Stephanie Green,Type A,"color=Yellow, size=Small, logo=No",539,2023-03-26,2023-04-15
O008008,Frank Coleman,Type D,"color=Yellow, size=Small, logo=Yes",675,2023-03-13,2023-03-19
O008009,Alexander Weiss,Type B,"color=Yellow, size=Medium, logo=Yes",151,2023-11-04,2023-11-11
O008010,Joseph Leonard,Type B,"color=Green, size=Medium, logo=No",726,2023-10-03,2023-10-26
O008011,Deborah Thomas,Type D,"color=Green, size=Medium, logo=Yes",113,2023-07-30,2023-08-17
O008012,Debra Jones,Type C,"color=Black, size=Small, logo=No",643,2023-08-12,2023-09-08
O008013,Melissa Rosales,Type B,"color=Blue, size=Small, logo=No",561,2023-12-04,2023-12-14
O008014,Thomas Bell PhD,Type D,"color=Black, size=Small, logo=No",960,2023-09-23,2023-09-28
O008015,Nina Collier,Type A,"color=Green, size=Large, logo=No",52,2023-07-12,2023-07-25
O008016,Wendy Mitchell,Type C,"color=Yellow, size=Large, logo=Yes",95,2023-07-09,2023-07-18
O008017,Monica Williams,Type C,"color=Green, size=Small, logo=No",717,2023-09-03,2023-10-01
O008018,Mitchell Alvarado,Type D,"color=Green, size=Large, logo=No",469,2023-05-09,2023-05-18
O008019,Robert Santiago,Type B,"color=Yellow, size=Small, logo=No",96,2023-09-09,2023-10-04
O008020,Aimee Thompson,Type B,"color=Green, size=Large, logo=No",536,2023-04-06,2023-05-04
O008021,William Shah,Type D,"color=Yellow, size=Small, logo=Yes",409,2023-04-02,2023-04-07
O008022,Deborah Torres DDS,Type B,"color=Yellow, size=Small, logo=Yes",104,2023-11-22,2023-12-21
O008023,Emma Kelly,Type A,"color=Red, size=Medium, logo=Yes",132,2023-08-24,2023-08-28
O008024,Dr. Timothy Rodriguez,Type D,"color=Red, size=Small, logo=Yes",531,2023-01-02,2023-01-12
O008025,Melissa Cook,Type C,"color=Green, size=Small, logo=Yes",474,2023-02-20,2023-03-09
O008026,Logan Maddox,Type B,"color=Red, size=Large, logo=No",521,2023-05-05,2023-05-15
O008027,Sherry Roberts,Type C,"color=Red, size=Large, logo=Yes",909,2023-03-14,2023-04-06
O008028,Luis Walsh,Type A,"color=Green, size=Large, logo=No",922,2023-08-20,2023-08-22
O008029,Jackie Greer,Type A,"color=Black, size=Small, logo=Yes",9,2023-10-26,2023-11-14
O008030,Zachary Parsons,Type D,"color=Yellow, size=Small, logo=Yes",11,2023-05-12,2023-05-21
O008031,David Edwards,Type C,"color=Red, size=Small, logo=Yes",123,2023-09-28,2023-10-27
O008032,William Nelson PhD,Type C,"color=Blue, size=Medium, logo=Yes",226,2023-08-11,2023-09-09
O008033,Angela Cabrera,Type A,"color=Red, size=Medium, logo=Yes",569,2023-02-26,2023-03-25
O008034,Cynthia Mayer,Type D,"color=Black, size=Small, logo=Yes",197,2023-06-17,2023-07-05
O008035,Jodi Greene,Type B,"color=Black, size=Large, logo=No",651,2023-05-29,2023-06-08
O008036,Ryan Randall,Type C,"color=Blue, size=Large, logo=Yes",494,2023-07-16,2023-07-28
O008037,Carl Hartman,Type B,"color=Black, size=Small, logo=No",194,2023-02-23,2023-03-23
O008038,Todd Perez,Type D,"color=Blue, size=Large, logo=Yes",856,2023-02-08,2023-02-16
O008039,Matthew Montoya,Type D,"color=Blue, size=Large, logo=No",961,2023-02-05,2023-02-26
O008040,Kevin Kelley,Type B,"color=Blue, size=Medium, logo=No",332,2023-12-26,2024-01-18
O008041,Patrick West,Type C,"color=Green, size=Large, logo=No",229,2023-12-26,2024-01-01
O008042,Margaret Jackson,Type B,"color=Red, size=Medium, logo=Yes",794,2023-10-25,2023-11-07
O008043,Sabrina Gonzalez,Type A,"color=Blue, size=Large, logo=No",688,2023-12-06,2024-01-03
O008044,Charles Johnson,Type A,"color=Red, size=Large, logo=No",863,2023-06-24,2023-07-12
O008045,Robert Caldwell,Type D,"color=Black, size=Medium, logo=Yes",796,2023-10-09,2023-11-04
O008046,Brian Dunlap,Type C,"color=Green, size=Medium, logo=No",243,2023-02-08,2023-03-09
O008047,Alan Mitchell,Type C,"color=Red, size=Medium, logo=No",943,2023-12-27,2023-12-29
O008048,Johnny Torres,Type B,"color=Green, size=Small, logo=No",930,2023-04-23,2023-04-29
O008049,Scott Dalton,Type B,"color=Blue, size=Small, logo=Yes",930,2023-01-15,2023-02-09
O008050,Jeffrey Beck,Type C,"color=Black, size=Large, logo=Yes",39,2023-06-21,2023-07-13
O008051,Sonia Mckinney,Type D,"color=Yellow, size=Medium, logo=No",816,2023-11-30,2023-12-01
O008052,Christopher Marshall,Type B,"color=Green, size=Small, logo=No",591,2023-11-06,2023-11-25
O008053,Christopher White,Type A,"color=Blue, size=Small, logo=No",639,2023-12-31,2024-01-05
O008054,Tracy Hodges,Type C,"color=Yellow, size=Small, logo=No",259,2023-09-15,2023-10-09
O008055,Amanda Hawkins,Type B,"color=Black, size=Small, logo=Yes",33,2023-07-15,2023-07-21
O008056,Noah Vazquez,Type C,"color=Blue, size=Small, logo=No",285,2023-11-12,2023-11-27
O008057,Shawn Castro,Type A,"color=Green, size=Small, logo=No",331,2023-05-23,2023-06-19
O008058,Jacob Singh,Type B,"color=Green, size=Medium, logo=Yes",228,2023-04-30,2023-05-15
O008059,Nicole Mendoza,Type B,"color=Yellow, size=Medium, logo=No",900,2023-07-14,2023-07-26
O008060,Kathleen Werner,Type C,"color=Yellow, size=Large, logo=No",633,2023-06-30,2023-07-17
O008061,Cindy Floyd MD,Type C,"color=Black, size=Small, logo=Yes",970,2023-08-16,2023-08-18
O008062,Andre Bass MD,Type D,"color=Black, size=Medium, logo=No",311,2023-12-19,2024-01-06
O008063,Mark Obrien,Type D,"color=Green, size=Large, logo=No",893,2023-01-05,2023-01-22
O008064,Justin Hansen,Type D,"color=Black, size=Medium, logo=Yes",219,2023-11-29,2023-12-17
O008065,Gavin Jones,Type A,"color=Blue, size=Large, logo=Yes",798,2023-02-06,2023-03-06
O008066,Diane Evans,Type D,"color=Green, size=Medium, logo=No",303,2023-01-15,2023-02-07
O008067,Stacey Rivera,Type C,"color=Blue, size=Small, logo=Yes",710,2023-03-06,2023-03-29
O008068,Mary Olson,Type D,"color=Black, size=Medium, logo=No",116,2023-10-05,2023-10-14
O008069,Angela Johnson,Type A,"color=Yellow, size=Small, logo=No",66,2023-06-13,2023-06-19
O008070,Matthew Adams,Type A,"color=Red, size=Small, logo=Yes",267,2023-04-14,2023-04-29
O008071,Cassandra Daniel,Type D,"color=Yellow, size=Medium, logo=No",371,2023-03-05,2023-04-01
O008072,Samuel Kirk,Type D,"color=Yellow, size=Small, logo=Yes",249,2023-03-29,2023-04-21
O008073,Erica Tucker,Type D,"color=Red, size=Medium, logo=Yes",361,2023-07-31,2023-08-05
